nan nan
2.637110243991425129e+00 4.176304896206384232e-02
2.637058811059713737e+00 4.176552726147679528e-02
2.637213090985818464e+00 4.179061016569142473e-02
2.637304255998599078e+00 4.181463423227749915e-02
2.637252097874703161e+00 4.184722422416310011e-02
2.637738740447546526e+00 4.187046627057436354e-02
2.637621565380777522e+00 4.191412288350122167e-02
nan nan
2.637637656666107500e+00 4.209999844273045605e-02
2.637673008826020737e+00 4.218202187089668126e-02
2.636227183104917771e+00 4.120711392674723805e-02
2.636267278804546699e+00 4.124455731737306646e-02
nan nan
2.636005733559933617e+00 4.152622486388596323e-02
2.636645910074253862e+00 4.154991686891572333e-02
2.636558768160730981e+00 4.157223014395595301e-02
2.636484664575875492e+00 4.148772038473647755e-02
2.635478255237814871e+00 4.162209896793413882e-02
2.636077348961895606e+00 4.177017811875557984e-02
2.636140371927184312e+00 4.198222688653755613e-02
2.635811755366433307e+00 4.197933762152862569e-02
2.636146358973412429e+00 4.226412609761005801e-02
2.636938789320836030e+00 4.206359777271526795e-02
2.636946717959316011e+00 4.209741750980155323e-02
2.637514368859260383e+00 4.219412893416590871e-02
nan nan
2.637172702420550685e+00 4.241638026875008127e-02
2.636527211032229090e+00 4.233806051271975929e-02
2.636586738406143215e+00 4.257642221688530404e-02
2.636725355670720639e+00 4.266465158397199364e-02
nan nan
nan nan
2.637017617543362835e+00 4.289180272197941346e-02
2.633965261858630669e+00 4.052062413710508931e-02
2.633977202699293585e+00 4.053544428943948313e-02
2.633867174716546078e+00 4.052550606562372454e-02
nan nan
2.633937613664522726e+00 4.100010119085471805e-02
2.633642968459251055e+00 4.090642645595354843e-02
nan nan
nan nan
2.633889095901230437e+00 4.122151868231232336e-02
2.634552098454094438e+00 4.111655905539417233e-02
2.634802525873059853e+00 4.141691846150089701e-02
2.634541873304840465e+00 4.145600497068991502e-02
2.634591856993287795e+00 4.158158987093842768e-02
2.634737410147109049e+00 4.147699986815256423e-02
2.634954576949166238e+00 4.151555247176219599e-02
2.634154284858724715e+00 4.156979586118315917e-02
2.634228442273014004e+00 4.144429598784011431e-02
2.634204717275991925e+00 4.152289372407965556e-02
nan nan
2.634443345436902284e+00 4.175474981928661150e-02
2.633172666961388853e+00 4.134262628901804598e-02
nan nan
nan nan
2.633567593194947154e+00 4.159167067714080596e-02
2.633970110804206843e+00 4.185046154499112714e-02
2.633805509099552022e+00 4.182295614901040959e-02
2.634180071787416644e+00 4.208042896642778807e-02
2.634242871762083826e+00 4.232569839122380523e-02
2.634010050026975858e+00 4.236210629219263474e-02
2.634110925144513615e+00 4.235391623346047157e-02
2.635476069313899661e+00 4.181893543513612310e-02
2.635368413711868030e+00 4.196416798456078373e-02
2.635584707872363097e+00 4.204303257036254987e-02
2.635522934620116775e+00 4.213349969751026269e-02
nan nan
2.635731548268521074e+00 4.217092715442416484e-02
2.635693905106372359e+00 4.235275371539989897e-02
2.635852623162122654e+00 4.251365150528471637e-02
nan nan
2.635195906907659147e+00 4.241011188969277118e-02
2.634748547779983685e+00 4.242980085600093348e-02
2.634935486404597960e+00 4.248719724056507219e-02
nan nan
nan nan
nan nan
2.635729136132311634e+00 4.264546840423821122e-02
2.635420280504168211e+00 4.265972445320375533e-02
2.635242111156621103e+00 4.265788422966595994e-02
2.636115637504583109e+00 4.257130116879277032e-02
2.636036024206415807e+00 4.261330486919765598e-02
2.636246013945478861e+00 4.291317052051698416e-02
2.635939037276783914e+00 4.282405467882047928e-02
2.635721428689051127e+00 4.288757888987292100e-02
2.636282857158793735e+00 4.340720712873019638e-02
2.634577005463137223e+00 4.238569020519061814e-02
2.634757474686714840e+00 4.275847325032664653e-02
2.635038512915098607e+00 4.291364124774878913e-02
2.634945518735559933e+00 4.293797175620489570e-02
2.634885398716491967e+00 4.319924169091962640e-02
nan nan
2.635301120017007559e+00 4.305835990462826557e-02
2.635411340291776927e+00 4.319140341897721030e-02
2.635491627282166682e+00 4.319419805064012019e-02
2.635354484040863365e+00 4.325123417094633299e-02
2.635137840112578900e+00 4.339449301026773037e-02
2.635723707622467327e+00 4.358024197446058734e-02
nan nan
nan nan
2.635266659388595833e+00 4.376546723491960000e-02
2.635262058804390684e+00 4.380416492985902271e-02
2.635536206864165454e+00 4.390516521088663748e-02
nan nan
2.637560911868831237e+00 4.251613602438763378e-02
2.637225605725339150e+00 4.291285261845616261e-02
nan nan
2.636996632594779566e+00 4.302405317783674493e-02
2.636898532212526902e+00 4.317556219405541129e-02
2.637056868399150211e+00 4.320705256121598614e-02
2.636804162690332021e+00 4.343074168082949882e-02
2.636821347000112503e+00 4.347670246169443170e-02
2.637223417663830283e+00 4.337615712277222840e-02
nan nan
2.637038258539158964e+00 4.373853665062960722e-02
2.637011982459517068e+00 4.365810704504347051e-02
2.637202181240564602e+00 4.386315341038204974e-02
2.637181258695893593e+00 4.384750714982926789e-02
2.637218892102612511e+00 4.379140069849404848e-02
2.636808439250124980e+00 4.361208227249462055e-02
2.636734414579261720e+00 4.355429553684053018e-02
2.637171355303566944e+00 4.438876043566310908e-02
2.637184157726112144e+00 4.431479344303355938e-02
2.636029255522439385e+00 4.378743286053380507e-02
2.636119192916044351e+00 4.413933887413348800e-02
2.636549909474279474e+00 4.422255121705936237e-02
2.636293317978733786e+00 4.436833000399945104e-02
2.636534038353707476e+00 4.447671226788072613e-02
2.636502682737336567e+00 4.449420876129774743e-02
2.635953946937607206e+00 4.412590454978732729e-02
nan nan
nan nan
2.635399813548010339e+00 4.429139208898084934e-02
2.635735239937991192e+00 4.439453062570027086e-02
2.636181078377715536e+00 4.431953040583226644e-02
2.636100719361681666e+00 4.458098643253818882e-02
2.636411964840662314e+00 4.475949762427395423e-02
nan nan
nan nan
2.636537727019299560e+00 4.506480407624453843e-02
nan nan
2.636787715316477154e+00 4.513018526518445400e-02
2.636588555208226659e+00 4.550326015660233897e-02
2.636607584183912500e+00 4.538558018058538868e-02
2.636323087608990257e+00 4.544189220758305947e-02
nan nan
2.631473382414288853e+00 2.640653921437815382e-02
2.629953109813250478e+00 2.660529607876848529e-02
2.629928703172190740e+00 2.661288345313600825e-02
nan nan
2.631374541450044013e+00 2.671918356982277629e-02
2.630965351119358697e+00 2.665791006957552930e-02
2.631206653413824981e+00 2.675490437756777515e-02
2.630348922444898818e+00 2.658804955609858287e-02
2.630375679254145282e+00 2.662481569886194013e-02
2.630575042971391664e+00 2.669297008537991137e-02
nan nan
2.630706193965188344e+00 2.701656450978921764e-02
2.627162941030128263e+00 2.642991616143844022e-02
nan nan
2.628107213340912462e+00 2.675971706057253541e-02
2.628039000573620054e+00 2.680493494461708842e-02
2.627340179355760252e+00 2.671005978864869623e-02
2.627409480459981239e+00 2.688449353346922602e-02
2.627722906379038381e+00 2.682024788145460567e-02
2.627625504151603231e+00 2.691236408895968102e-02
nan nan
2.629152830948390029e+00 2.641698777623435399e-02
2.629040220752853596e+00 2.645590202673334113e-02
2.629143127552350023e+00 2.660032953089445928e-02
2.629833316436469115e+00 2.682302770734649663e-02
nan nan
2.628586631155120923e+00 2.663259561755230639e-02
2.629366912921203170e+00 2.688948156373737602e-02
nan nan
2.630116400396127485e+00 2.689433318075066734e-02
2.629716409756686968e+00 2.701842154411723818e-02
nan nan
nan nan
2.630730994606286011e+00 2.734462221133203072e-02
2.630244987483447261e+00 2.732413086573574554e-02
2.630552204905577174e+00 2.749622235423268557e-02
2.629753549095179110e+00 2.743004665597507594e-02
2.629465060239476681e+00 2.729062974897050048e-02
2.629449905306269653e+00 2.749337255787738174e-02
2.629802873424713194e+00 2.765662982964142355e-02
2.628674999323938000e+00 2.694419046310191773e-02
nan nan
nan nan
2.628548283228618221e+00 2.708753024580632870e-02
2.628426260968173445e+00 2.709792878932704152e-02
2.628328628726456007e+00 2.717220716974802497e-02
2.628713975137385361e+00 2.738400289236216437e-02
2.628820243717501448e+00 2.749013565068180592e-02
2.627886422185876647e+00 2.722107618531678652e-02
2.627797778765755599e+00 2.733896485102839044e-02
2.627724310067672153e+00 2.735277903558368251e-02
2.628039655079565939e+00 2.748585991554042263e-02
2.628298316091046249e+00 2.760114175588519042e-02
2.629080706912924725e+00 2.779400139192766267e-02
2.629220753537135469e+00 2.788382976055599552e-02
2.629271400042086260e+00 2.798565983779905189e-02
2.629493839033884228e+00 2.813433341797353174e-02
2.629650960573822971e+00 2.825081156393035794e-02
2.628724613448861991e+00 2.816316024165182313e-02
2.628896454276941075e+00 2.803062899163195204e-02
2.629304166417546273e+00 2.810041650259788998e-02
2.629349215866166656e+00 2.824392433530094337e-02
2.628965014053825655e+00 2.836742474709953721e-02
2.629158739357096763e+00 2.849050945418060699e-02
2.625401009286175924e+00 2.648141855523684918e-02
2.625481892380447047e+00 2.654545664724410059e-02
2.625271269453145706e+00 2.654538267262132600e-02
2.623954073677156718e+00 2.662393152896353962e-02
2.623958453115249334e+00 2.661453951845763055e-02
2.624837934512226134e+00 2.639962465088071392e-02
2.624378067983687224e+00 2.642849938783722527e-02
2.624610224885879362e+00 2.642635830825193141e-02
2.624741359265140961e+00 2.646332912112200203e-02
2.624589158142486056e+00 2.658572624229969122e-02
2.624880300399963229e+00 2.656813615568630674e-02
2.625297101705379887e+00 2.665883632290793476e-02
nan nan
2.624153929407189612e+00 2.654113124452821271e-02
2.624038902310420696e+00 2.681596601358733969e-02
2.624072573929227215e+00 2.682684233128564827e-02
2.624210305920906983e+00 2.672784901995785972e-02
nan nan
2.624457313442252637e+00 2.702589752554341793e-02
2.624644277033674200e+00 2.713821188728945608e-02
2.621988432691523485e+00 2.646436704448016167e-02
2.622135146431185948e+00 2.684113362011946585e-02
nan nan
nan nan
2.623637404287431529e+00 2.667601681131737817e-02
nan nan
2.623225244559857838e+00 2.669729995563883962e-02
2.623587232858186180e+00 2.682892546513083662e-02
nan nan
2.622768007499869825e+00 2.658995277566073012e-02
nan nan
nan nan
2.622742528466937006e+00 2.689848842892452255e-02
2.623247352610612371e+00 2.687234730872636868e-02
nan nan
2.622908145271933389e+00 2.711976725366918237e-02
2.623770087953885444e+00 2.692478615491342847e-02
2.623788329200896552e+00 2.695521927603904480e-02
2.623558283615841091e+00 2.700837354788212727e-02
2.623611615961130461e+00 2.711316898083811558e-02
nan nan
2.623970885646286888e+00 2.727754297042048193e-02
nan nan
2.623472443086497741e+00 2.730138821124132933e-02
2.623734242695261010e+00 2.727400836145723456e-02
2.623652763195572835e+00 2.723052777907332411e-02
nan nan
2.623367621178755993e+00 2.727700278754173480e-02
2.623284780937590543e+00 2.745693309758019673e-02
2.623588815818238995e+00 2.748422860739342666e-02
2.623533017401839640e+00 2.750050114878729857e-02
nan nan
2.623521557385677383e+00 2.749447721245174697e-02
2.623546291595773461e+00 2.747317375528808212e-02
2.624209196672662614e+00 2.764494605316736645e-02
2.624215294895099415e+00 2.764241805157406640e-02
2.623650907195917092e+00 2.755945684548762736e-02
2.623642769849058531e+00 2.755566495135418348e-02
nan nan
2.622951901828236565e+00 2.731833067965905998e-02
2.622650658917336841e+00 2.734046051689045798e-02
2.622846009149975011e+00 2.754190515088391494e-02
2.622776880725255388e+00 2.740276612647413179e-02
nan nan
nan nan
2.623187748185529689e+00 2.790156575176524351e-02
2.623406566213635216e+00 2.784335016241642688e-02
nan nan
nan nan
2.623423414213323923e+00 2.801224055588281969e-02
2.625980408352410311e+00 2.639987931853059536e-02
2.626105787345541120e+00 2.662603638352161600e-02
2.626689403203686268e+00 2.654816426993080944e-02
nan nan
2.626796501384026872e+00 2.680169555298441905e-02
2.626397132849563221e+00 2.667274943961372297e-02
2.625762182917694698e+00 2.689280734700728870e-02
2.625812188678718240e+00 2.696942946421308773e-02
2.626081195702115956e+00 2.680652645772037615e-02
2.626042358211755356e+00 2.700361432190005392e-02
2.626191217129542732e+00 2.706511315008258353e-02
nan nan
nan nan
nan nan
2.627309675308906911e+00 2.710826442135174513e-02
2.627343869154388667e+00 2.757183151365182050e-02
2.626827409120241263e+00 2.727172641896047703e-02
2.626821226171681456e+00 2.740130964447828540e-02
nan nan
nan nan
nan nan
2.626908518301972251e+00 2.751261053582477675e-02
2.627093851870643260e+00 2.750846575111309811e-02
2.627100635590179145e+00 2.757183933694113548e-02
2.626694637160211787e+00 2.765177033462095160e-02
2.625342559718787161e+00 2.679375680435976820e-02
2.625356006017194765e+00 2.703197903768669516e-02
2.625367847924688025e+00 2.719596495793857177e-02
2.625460530290875116e+00 2.723073730199029180e-02
nan nan
2.626097320162390059e+00 2.737216961332612428e-02
nan nan
nan nan
nan nan
nan nan
2.625358596115798804e+00 2.753320743946686619e-02
2.625557788557789429e+00 2.776407071401429394e-02
2.625113247655373350e+00 2.772393355642050611e-02
2.626007185335203165e+00 2.757226841737231079e-02
2.626060777214854980e+00 2.782072329303236086e-02
2.626507793064242868e+00 2.778404254252062403e-02
2.626484376697029610e+00 2.788874543590364949e-02
2.626365721821117383e+00 2.792832228342752646e-02
2.626367643595034274e+00 2.795317682539028709e-02
2.626504797045212225e+00 2.806216459049546905e-02
nan nan
2.625951683416406723e+00 2.796984970088909131e-02
2.625667002198993849e+00 2.806537227339152285e-02
nan nan
2.625733292431194243e+00 2.820040706468082692e-02
2.625643544485729564e+00 2.814055131335977886e-02
2.625685531633367820e+00 2.814466567775639541e-02
2.626132937060036365e+00 2.818770341463635448e-02
2.625956207037794865e+00 2.827925493677537622e-02
2.626248900250509166e+00 2.855257224662021559e-02
2.627407555887406154e+00 2.770270237376789083e-02
2.627583615085917756e+00 2.766362331114551043e-02
2.627606349835160060e+00 2.799494314772988518e-02
2.627422801540358677e+00 2.796542130178848035e-02
nan nan
2.627320063226811886e+00 2.831234556991101686e-02
2.627752321227735610e+00 2.820790284367438380e-02
2.627581078408415927e+00 2.833563935219333974e-02
nan nan
2.627595513331871580e+00 2.846463561101705148e-02
2.628344587011017364e+00 2.817676831556793424e-02
2.628450351185394940e+00 2.822272390304724626e-02
2.628185292039132648e+00 2.830617749747813341e-02
2.628379183628190230e+00 2.842082060882846969e-02
2.629014658049102504e+00 2.854449697857074433e-02
2.628750404111983130e+00 2.871626231666453075e-02
2.628761066306103622e+00 2.871296749948746077e-02
2.628655536719536112e+00 2.870989076216374711e-02
2.628786346871892832e+00 2.890175606254026530e-02
2.627737828790367214e+00 2.863997349124583480e-02
2.627896840616212426e+00 2.863708337080800304e-02
2.627863050276537216e+00 2.857477326008432683e-02
2.628417122967532826e+00 2.879047390214423477e-02
2.628638241477447401e+00 2.893511048968844604e-02
2.628739818672313877e+00 2.891963602276509046e-02
2.628138243417742270e+00 2.899160692546894763e-02
2.627153871843131316e+00 2.818405212325036241e-02
2.626748040721254451e+00 2.820562375162868549e-02
2.626741306294386735e+00 2.820927501081692268e-02
2.626781094593985344e+00 2.825121695230335683e-02
nan nan
2.626470461636822851e+00 2.855746659022432438e-02
2.626735568255345488e+00 2.858970720636352936e-02
2.626833575914692798e+00 2.860274680119731516e-02
2.626681671041308785e+00 2.871177664450133907e-02
2.626573765210805878e+00 2.874401561678454134e-02
2.626648734188622214e+00 2.892264685067190075e-02
2.627741793388982838e+00 2.878687925546497689e-02
2.627807002293083727e+00 2.884074981027353116e-02
2.628032257513107872e+00 2.896801294422995249e-02
2.627572421517672119e+00 2.896482004893114956e-02
nan nan
nan nan
2.628144908994394235e+00 2.925995906516551393e-02
2.627164442810961287e+00 2.934803657727740739e-02
2.627641834734129489e+00 2.951193555000809071e-02
2.627423618727866117e+00 2.970806064109065073e-02
2.627601044808767217e+00 2.982674935394091439e-02
2.624696236872834820e+00 2.744447608823655238e-02
2.624801629117812674e+00 2.767164948330241153e-02
2.624841426606455919e+00 2.780280222471131005e-02
nan nan
2.624962463049954842e+00 2.781514490297198189e-02
2.625122607723926027e+00 2.805604385666519290e-02
nan nan
2.624858085163757515e+00 2.808506828856274437e-02
nan nan
2.623991303590706092e+00 2.794739129369239877e-02
nan nan
2.624390034719611631e+00 2.819143534242776750e-02
2.624630321051155235e+00 2.811536401069704774e-02
2.625630569929247038e+00 2.824773937025503931e-02
2.625352516396457503e+00 2.836245228544389402e-02
2.625877003439757384e+00 2.852312087005926672e-02
2.625500238202127967e+00 2.860372059710811557e-02
2.625213169274785763e+00 2.873890694215029684e-02
2.625150411024961272e+00 2.878857874413638315e-02
2.625359259812104273e+00 2.877933298458549422e-02
2.625283718590842419e+00 2.880101245422184153e-02
2.625407826903031872e+00 2.884509825274237174e-02
2.625241434200223267e+00 2.888531909812063966e-02
2.625228152777559831e+00 2.897228370782379062e-02
2.623882954659178868e+00 2.812019398569247722e-02
nan nan
nan nan
nan nan
2.623602559403350742e+00 2.825995131349403472e-02
2.623821702070029183e+00 2.842869324641416132e-02
2.624120520895740771e+00 2.867892388044270338e-02
2.624090575519303137e+00 2.872892088833810600e-02
2.623572653239313546e+00 2.845875357276721196e-02
2.623542770872616892e+00 2.848647476006485602e-02
nan nan
2.623615870189223820e+00 2.876121186086762552e-02
2.623795574085733495e+00 2.897199910304236806e-02
2.624616348879815320e+00 2.882890023333748580e-02
nan nan
2.624645592811813533e+00 2.926028663490443452e-02
2.625177394298545686e+00 2.931996610860957558e-02
2.624306360290785900e+00 2.909342580903692688e-02
2.624310454720491403e+00 2.919387617428175277e-02
nan nan
nan nan
nan nan
2.624393856931899638e+00 2.968892460955577239e-02
2.624646627631574525e+00 2.978045172899678253e-02
2.626125027418986235e+00 2.870019527435799245e-02
2.626555290624364769e+00 2.905115363816798343e-02
2.626878452858933954e+00 2.933458749385738085e-02
2.625843787097303927e+00 2.904320008543800555e-02
nan nan
2.625833423503900477e+00 2.963355033473439801e-02
2.626842082822636648e+00 2.944868718059256985e-02
2.626944480920276437e+00 2.949633007155326100e-02
2.627166098273387540e+00 2.962332785453982570e-02
2.627612607089198971e+00 2.999392755905438968e-02
2.626806847695305258e+00 2.987949380225391957e-02
2.626643459356229560e+00 3.009405317407454206e-02
2.627033742696190277e+00 3.032897225388590454e-02
2.627120499246784924e+00 3.016790187977890295e-02
nan nan
2.625262477689123131e+00 2.949420204442979379e-02
2.625455602709988678e+00 2.991395398648491119e-02
2.625271492837007781e+00 3.002031983787836061e-02
2.625206009087936554e+00 3.005344219426979088e-02
2.624735697066501672e+00 2.990840517603193457e-02
2.624760264497408624e+00 2.992014929665818765e-02
2.624991761400695456e+00 3.012379167507693578e-02
2.625548058284281616e+00 3.010584276380056865e-02
nan nan
2.625214832766112227e+00 3.034604738744913280e-02
2.626177740007222372e+00 3.011935827571101190e-02
2.626190305940374170e+00 3.053174664956424811e-02
2.626585461131468513e+00 3.052634842951333291e-02
2.626706708325140305e+00 3.044579128674716056e-02
2.626616725785989814e+00 3.045441279353099800e-02
2.626434531362868530e+00 3.055310068876791046e-02
2.625697252638315771e+00 3.043642262905864315e-02
2.625736323528941707e+00 3.046622985267686406e-02
2.625718492980457786e+00 3.048641983026466676e-02
2.625748303650302429e+00 3.049832761100219197e-02
2.625870245710816508e+00 3.063540215020412252e-02
nan nan
nan nan
2.626390121106674691e+00 3.086521744875649412e-02
2.625904160276798738e+00 3.097160031800800378e-02
2.632637497568371288e+00 2.662813338614558253e-02
2.632860762054669124e+00 2.677414673895096853e-02
2.632977447800800785e+00 2.666275335295052035e-02
2.632474446157932579e+00 2.657773721255312152e-02
2.632785207638864922e+00 2.681061947051224109e-02
2.632627013112234238e+00 2.689810445481968446e-02
2.632630249020299296e+00 2.689123353348180090e-02
2.631714648864646122e+00 2.677400241562551131e-02
2.631811622102074644e+00 2.673831971667451832e-02
2.632404347771927000e+00 2.683684754322427160e-02
2.632416773392643794e+00 2.690769962563412110e-02
2.632346891198277028e+00 2.707378916027092935e-02
2.633144816339526351e+00 2.690358498494538342e-02
2.633332044218839041e+00 2.706474475214204825e-02
2.633238709193784999e+00 2.702637064638425610e-02
2.633471528227173675e+00 2.726856042649171766e-02
2.633677916352556991e+00 2.743204464986890440e-02
2.633374214447969930e+00 2.732640531007494988e-02
nan nan
nan nan
2.632568213151103009e+00 2.747581365509223564e-02
2.632853544683461777e+00 2.777537177939764720e-02
2.631595287644575176e+00 2.696823486463178696e-02
2.631759907528034237e+00 2.688336524789661924e-02
2.631881708362501904e+00 2.728736058953102825e-02
2.632093371591042619e+00 2.734970604128873425e-02
2.632090103312672014e+00 2.727493037979452500e-02
2.631880641466405546e+00 2.736573566323485807e-02
2.631831159212584481e+00 2.731827289591757385e-02
2.631125971463545543e+00 2.717360822337482398e-02
2.630913024545022516e+00 2.726471420914024918e-02
2.631515677213854598e+00 2.745291551787133050e-02
2.631553800641469376e+00 2.759061873122567801e-02
nan nan
2.632658148364282802e+00 2.777903301363653099e-02
2.632688474009901469e+00 2.785737741895981043e-02
2.632540440288458683e+00 2.792563059239257586e-02
nan nan
2.632641695489513989e+00 2.818514506091985075e-02
2.631852307427853255e+00 2.774579520077140316e-02
2.631701643632006871e+00 2.795986571907119536e-02
2.632455739155468155e+00 2.818910113045186572e-02
2.632484838505999125e+00 2.832531765865172607e-02
nan nan
2.632087527420321926e+00 2.820598121398632321e-02
2.632174581248738487e+00 2.826654016591892069e-02
2.633739639742397554e+00 2.783321450283293697e-02
2.633560539538785772e+00 2.839832420458603124e-02
nan nan
2.633035830242023145e+00 2.820587667326040701e-02
2.633378221702407540e+00 2.829887244040124941e-02
2.632916134692897536e+00 2.832620736110538079e-02
2.632907667159555487e+00 2.843814795801261411e-02
2.633583836870084571e+00 2.875001109010065503e-02
2.633319100689035963e+00 2.869058100459448424e-02
2.633339199110754869e+00 2.878269433514840311e-02
2.633453823919298387e+00 2.866019207869135998e-02
nan nan
nan nan
2.633237452239706400e+00 2.880523158731320213e-02
2.633034822976348277e+00 2.887285552151529558e-02
nan nan
2.632779701740903811e+00 2.897783459922561797e-02
2.632962123569467128e+00 2.902893418045675647e-02
2.633127092933975621e+00 2.923294297748401174e-02
nan nan
2.633441987490344971e+00 2.950551350395119385e-02
2.630800102734106805e+00 2.753627345613444272e-02
2.630867118865951149e+00 2.756493435540899664e-02
2.630794256826068267e+00 2.745075067196503862e-02
2.630438282258445337e+00 2.787279054045122689e-02
2.630376349505892719e+00 2.798109791633146201e-02
2.630088631819913925e+00 2.806067007887694947e-02
2.630719424963361863e+00 2.810565043989916162e-02
2.630578749517124670e+00 2.827016155883784604e-02
2.630785190678017749e+00 2.836375314805278033e-02
2.630807409050103907e+00 2.843585533591940287e-02
2.630756844130379246e+00 2.851517126256552723e-02
2.631479244198910994e+00 2.817218792680130368e-02
2.631608252668200087e+00 2.850018442783644121e-02
2.631934530914812775e+00 2.863928504081946630e-02
2.631729523261974180e+00 2.877591374135384308e-02
nan nan
2.630887429494397356e+00 2.870027836307821253e-02
2.631642601929342185e+00 2.905795227501825617e-02
nan nan
nan nan
2.631318700602411909e+00 2.908875948010455903e-02
2.631605392920678632e+00 2.904391074015079746e-02
2.629937659610752210e+00 2.808646172739725361e-02
nan nan
2.630223929060602650e+00 2.824456003649727584e-02
2.629699741594738516e+00 2.832468003291306949e-02
2.629754457584515759e+00 2.840576114903771432e-02
2.630270284372174583e+00 2.852378980491358448e-02
2.630257999401955704e+00 2.879198039181134205e-02
2.629502402692729834e+00 2.844192676756985075e-02
2.629856188871114941e+00 2.873429039526198894e-02
2.629764572294539970e+00 2.867008195049269501e-02
2.629411634299453571e+00 2.856635876859757797e-02
