time flux error quarter
542.7200569960551 5192.2421875 4.898226261138916 6.0
542.7404911781268 5208.6865234375 4.899490833282471 6.0
542.760925359973 5199.94580078125 4.898625373840332 6.0
542.7813595415791 5200.3056640625 4.898190498352051 6.0
542.8222279038746 5205.0634765625 4.900021553039551 6.0
542.8630963649994 5200.47802734375 4.8998589515686035 6.0
542.883530445215 5209.9619140625 4.899960041046143 6.0
542.9039647249592 5206.615234375 4.900017261505127 6.0
542.92439890471 5207.47998046875 4.899965286254883 6.0
542.9448329839943 5211.36767578125 4.900426864624023 6.0
542.96526726304 5207.55615234375 4.900267601013184 6.0
542.9857014418594 5209.13427734375 4.900382041931152 6.0
543.0061355202124 5203.1240234375 4.899759769439697 6.0
543.0265697985596 5210.57421875 4.900242328643799 6.0
543.0470039764477 5199.07470703125 4.899752616882324 6.0
543.067438154103 5205.31884765625 4.899662494659424 6.0
543.0878723312853 5211.48779296875 4.901232719421387 6.0
543.1083065084749 5206.81640625 4.900172233581543 6.0
543.1287406851989 5195.953125 4.898388385772705 6.0
543.1491748616827 5209.56591796875 4.899041175842285 6.0
543.169609037941 5200.81201171875 4.898437976837158 6.0
543.1900432139664 5205.74072265625 4.901010990142822 6.0
543.2104773897518 5207.24560546875 4.90078067779541 6.0
543.2309115650787 5199.79931640625 4.9001641273498535 6.0
543.2513457401728 5193.08984375 4.899673938751221 6.0
543.2717799150269 5200.78759765625 4.9003005027771 6.0
543.2922140896553 5205.89892578125 4.900930404663086 6.0
543.3126483638189 5209.24658203125 4.901057243347168 6.0
543.3330824377408 5197.91552734375 4.900578498840332 6.0
543.353516611438 5210.25244140625 4.900849342346191 6.0
543.3943849581265 5206.74462890625 4.900079727172852 6.0
543.4148191308923 5212.88818359375 4.90181303024292 6.0
543.435253403426 5203.43994140625 4.901232719421387 6.0
543.4556874757182 5203.35107421875 4.900641918182373 6.0
543.4761217477862 5211.63427734375 4.9018731117248535 6.0
543.4965559196135 5195.96875 4.899898052215576 6.0
543.5169899909815 5204.4375 4.900808811187744 6.0
543.5374242621183 5200.11865234375 4.900699138641357 6.0
543.5578584330215 5203.36767578125 4.901119709014893 6.0
543.5782925036838 5199.91162109375 4.900871276855469 6.0
543.5987267738892 5213.8505859375 4.90373420715332 6.0
543.6191609440866 5206.06787109375 4.9016313552856445 6.0
543.6395951138256 5196.826171875 4.899896144866943 6.0
543.660029283099 5204.45751953125 4.902605056762695 6.0
543.6804634523724 5202.08251953125 4.900404453277588 6.0
543.7008976211728 5214.01220703125 4.904163837432861 6.0
543.7213317899805 5208.9140625 4.9005351066589355 6.0
543.7417659583152 5201.439453125 4.9002485275268555 6.0
543.7622001261916 5200.85986328125 4.901158332824707 6.0
543.782634294068 5203.72314453125 4.900153160095215 6.0
543.8030684614787 5199.01611328125 4.899554252624512 6.0
543.8235027288829 5195.33447265625 4.898550033569336 6.0
543.8439368955951 5217.8134765625 4.9033708572387695 6.0
543.8643709622993 5199.1318359375 4.901912212371826 6.0
543.8848052287794 5209.94677734375 4.901808261871338 6.0
543.9052392947924 5213.70947265625 4.903465747833252 6.0
543.9256734605733 5203.75634765625 4.901104927062988 6.0
543.9461077261149 5202.30224609375 4.9008660316467285 6.0
543.9665417911965 5202.2041015625 4.900276184082031 6.0
543.9869759562716 5199.72607421875 4.901233673095703 6.0
544.0074102208891 5211.67724609375 4.90407133102417 6.0
544.0278442852723 5211.6767578125 4.90391731262207 6.0
544.0482784494234 5203.5810546875 4.9015793800354 6.0
544.0687127131023 5207.681640625 4.903392791748047 6.0
544.1095810400002 5194.80908203125 4.900694370269775 6.0
544.1300152027543 5204.09912109375 4.903058052062988 6.0
544.1504493655084 5218.1103515625 4.904709339141846 6.0
544.1708835277896 5213.1044921875 4.90195894241333 6.0
544.191317690078 5204.85791015625 4.9009575843811035 6.0
544.2117518519008 5203.4189453125 4.901391983032227 6.0
544.2321860132506 5204.94482421875 4.901884078979492 6.0
544.2526201746077 5212.55712890625 4.903689861297607 6.0
544.2730543354992 5201.5380859375 4.903754711151123 6.0
544.2934885961513 5207.42919921875 4.904106616973877 6.0
544.3139226565763 5200.8681640625 4.901833534240723 6.0
544.3343568167693 5206.6298828125 4.902921676635742 6.0
544.3547910764901 5200.4970703125 4.902085781097412 6.0
544.3752251362166 5197.43798828125 4.901350498199463 6.0
544.3956593952462 5202.568359375 4.9016289710998535 6.0
544.4160935542677 5202.49658203125 4.901573657989502 6.0
544.4365276130629 5203.77685546875 4.903491020202637 6.0
544.456961871394 5209.1474609375 4.904252052307129 6.0
544.4773960294842 5204.42431640625 4.902968406677246 6.0
544.4978300873481 5201.5126953125 4.901801109313965 6.0
544.5182643449807 5201.80908203125 4.902112007141113 6.0
544.5386985021396 5211.3525390625 4.905207633972168 6.0
544.5591325590722 5207.1728515625 4.904375076293945 6.0
544.5795668157734 5191.89208984375 4.901857852935791 6.0
544.6000008722331 5209.3515625 4.904722690582275 6.0
544.6204350282351 5188.25830078125 4.900984764099121 6.0
544.6408692842379 5200.0107421875 4.9037041664123535 6.0
544.6613034397669 5209.103515625 4.904435634613037 6.0
544.6817374950697 5202.32470703125 4.903685569763184 6.0
544.7021717499083 5194.431640625 4.903817176818848 6.0
544.7226059047389 5192.2099609375 4.900876045227051 6.0
544.7430400591111 5198.8408203125 4.901859760284424 6.0
544.7634742132504 5201.82177734375 4.902895450592041 6.0
544.7839083669169 5211.740234375 4.903822422027588 6.0
544.8043425205906 5209.57373046875 4.903937339782715 6.0
544.8247766737986 5192.23291015625 4.9013166427612305 6.0
544.8452108267666 5193.3505859375 4.902389049530029 6.0
544.8656450795097 5199.314453125 4.903194427490234 6.0
544.8860791317857 5196.513671875 4.9035468101501465 6.0
544.9065132840551 5203.14306640625 4.903253078460693 6.0
544.9269475358669 5204.1513671875 4.904491901397705 6.0
544.9473815874444 5200.52734375 4.904177665710449 6.0
544.9678157385497 5191.806640625 4.902684211730957 6.0
544.988249989663 5194.76513671875 4.903732776641846 6.0
545.0086840403092 5199.40673828125 4.903923034667969 6.0
545.0291182907167 5203.61669921875 4.904444217681885 6.0
545.0495524406651 5203.66943359375 4.904458999633789 6.0
545.0699864906128 5203.115234375 4.9044904708862305 6.0
545.090420740089 5204.73583984375 4.90466833114624 6.0
545.110854889339 5197.3427734375 4.903953552246094 6.0
545.131289038356 5191.5498046875 4.903329372406006 6.0
545.1517231869002 5189.953125 4.903261661529541 6.0
545.1721573354516 5195.83251953125 4.903401851654053 6.0
545.1925914835301 5197.09814453125 4.9039177894592285 6.0
545.2130256313831 5189.5966796875 4.902773380279541 6.0
545.2334597787703 5195.03759765625 4.901228904724121 6.0
545.2538939261503 5196.78076171875 4.902812480926514 6.0
545.2947622197607 5194.90478515625 4.903625011444092 6.0
545.3151964659774 5195.17724609375 4.903800964355469 6.0
545.3356305121997 5197.927734375 4.903081893920898 6.0
545.3560646579572 5195.94091796875 4.904008865356445 6.0
545.3764989034753 5194.19384765625 4.90399694442749 6.0
545.3969329487663 5197.4072265625 4.904497146606445 6.0
545.4173670935925 5200.90478515625 4.904679298400879 6.0
545.4378013381793 5200.64501953125 4.904117107391357 6.0
545.458235382539 5193.3193359375 4.90363073348999 6.0
545.4786695266666 5187.6875 4.903234958648682 6.0
545.4991037705549 5202.21826171875 4.904214382171631 6.0
545.5399719571797 5189.611328125 4.903854846954346 6.0
545.5808402428665 5199.65283203125 4.9042816162109375 6.0
545.6012743851315 5195.99755859375 4.903991222381592 6.0
545.6217086271572 5201.6962890625 4.904134750366211 6.0
545.6421426689558 5195.09619140625 4.903381824493408 6.0
545.6625769105231 5215.18408203125 4.905364990234375 6.0
545.6830110516166 5199.36181640625 4.904146671295166 6.0
545.7034451924847 5205.4775390625 4.904684543609619 6.0
545.7238793331198 5197.05810546875 4.9035797119140625 6.0
545.7443134735149 5193.98193359375 4.903210639953613 6.0
545.7647476134516 5196.34814453125 4.903331756591797 6.0
545.8260500318574 5210.498046875 4.905538558959961 6.0
545.8464842708636 5201.7158203125 4.904995441436768 6.0
545.8669183093953 5192.13818359375 4.903534889221191 6.0
545.8873524477021 5197.28759765625 4.904237270355225 6.0
545.9077866855368 5206.06689453125 4.904700756072998 6.0
545.9282207233773 5208.8203125 4.905313014984131 6.0
545.9486549607536 5204.47998046875 4.904285907745361 6.0
545.9690889978956 5195.66064453125 4.9037299156188965 6.0
546.009957371476 5185.23828125 4.903313636779785 6.0
546.0303914076867 5194.08056640625 4.904182434082031 6.0
546.050825543658 5200.41015625 4.904141426086426 6.0
546.0712597794045 5191.5849609375 4.903410911560059 6.0
546.0916938146838 5195.32275390625 4.903621673583984 6.0
546.1121279499566 5190.85693359375 4.903415203094482 6.0
546.1325621847718 5193.169921875 4.903985500335693 6.0
546.1529963191133 5189.7197265625 4.903348445892334 6.0
546.1734303534613 5191.38671875 4.903818607330322 6.0
546.1938645873452 5193.51708984375 4.903844356536865 6.0
546.2142987212283 5187.69921875 4.903263568878174 6.0
546.2347328544056 5204.8896484375 4.9040656089782715 6.0
546.2551669840977 5192.701171875 4.903374195098877 6.0
546.2756011168094 5193.36669921875 4.904021739959717 6.0
546.2960353492963 5188.32470703125 4.903123378753662 6.0
546.3164693815488 5198.88427734375 4.9042134284973145 6.0
546.3369035135693 5192.546875 4.903416156768799 6.0
546.3573377451175 5189.71484375 4.903632640838623 6.0
546.3777717764387 5194.57275390625 4.903895854949951 6.0
546.3982059075206 5183.51904296875 4.902923107147217 6.0
546.4186401383777 5190.85205078125 4.903262138366699 6.0
546.4390741687675 5189.8388671875 4.903008937835693 6.0
546.4595082991582 5193.15576171875 4.902265548706055 6.0
546.4799425288438 5190.0791015625 4.903851509094238 6.0
546.5003765585352 5189.7890625 4.903477668762207 6.0
546.5208106879873 5190.28515625 4.902960300445557 6.0
546.5412449169817 5188.9775390625 4.902973651885986 6.0
546.5616789457417 5185.61279296875 4.902623653411865 6.0
546.5821131740304 5188.34423828125 4.903326511383057 6.0
546.6025472023248 5179.87841796875 4.902161598205566 6.0
546.6229813301543 5184.96875 4.902660369873047 6.0
546.6434155577444 5190.82080078125 4.903331756591797 6.0
546.6638495848747 5196.86181640625 4.902773857116699 6.0
546.6842837120057 5184.5263671875 4.903171062469482 6.0
546.7047179386645 5189.28076171875 4.903036117553711 6.0
546.7251520650971 5191.29443359375 4.903029918670654 6.0
546.7455860910632 5191.1064453125 4.903310298919678 6.0
546.7660203170235 5187.40869140625 4.903045177459717 6.0
546.7864544425247 5187.755859375 4.903626441955566 6.0
546.8068884677923 5192.91845703125 4.902948379516602 6.0
546.8273226925885 5188.31298828125 4.902597904205322 6.0
546.8477568173912 5185.05517578125 4.9032158851623535 6.0
546.868191041729 5180.5537109375 4.902571678161621 6.0
546.8886250658252 5181.7607421875 4.90247106552124 6.0
546.9090591894637 5184.673828125 4.9024224281311035 6.0
546.929493413103 5188.20703125 4.9035844802856445 6.0
546.9499274362679 5190.41650390625 4.90342378616333 6.0
546.970361559208 5180.28759765625 4.902610778808594 6.0
546.9907957816831 5185.1572265625 4.902746200561523 6.0
547.0112298041495 5182.45703125 4.903341770172119 6.0
547.0316639261582 5176.5986328125 4.901974201202393 6.0
547.0520981479349 5188.9638671875 4.9056196212768555 6.0
547.4812146367258 5179.39208984375 4.901860237121582 6.0
547.5016488519759 5184.44873046875 4.9017181396484375 6.0
547.522082866999 5181.4208984375 4.90117073059082 6.0
547.5425169815571 5183.015625 4.901485919952393 6.0
547.5629511961088 5182.77197265625 4.901236534118652 6.0
547.5833852102005 5188.89013671875 4.904575347900391 6.0
547.6038193240602 5177.18994140625 4.9017205238342285 6.0
547.6242535374477 5179.84716796875 4.901664733886719 6.0
547.6446875506081 5178.38037109375 4.901895046234131 6.0
547.6651216635364 5192.5546875 4.903168678283691 6.0
547.6855558762254 5183.642578125 4.902066230773926 6.0
547.7059899886881 5178.509765625 4.901604652404785 6.0
547.7264240006771 5186.138671875 4.900839805603027 6.0
547.746858212442 5177.056640625 4.903173446655273 6.0
547.7672923239734 5178.095703125 4.899747848510742 6.0
547.7877263350383 5191.884765625 4.901587009429932 6.0
547.8081605458647 5177.40478515625 4.903082370758057 6.0
547.8285946564647 5175.443359375 4.900465488433838 6.0
547.8490288668254 5177.79638671875 4.901041030883789 6.0
547.8694628767262 5182.81396484375 4.903870105743408 6.0
547.8898969863949 5178.52978515625 4.902977466583252 6.0
547.9103311958243 5185.4765625 4.90496301651001 6.0
547.9307652050265 5172.75146484375 4.901849746704102 6.0
547.9511993137639 5172.13818359375 4.9020676612854 6.0
547.9716334222612 5175.15087890625 4.902149200439453 6.0
547.992067530533 5172.68701171875 4.901254177093506 6.0
548.0125015385711 5183.7666015625 4.90507173538208 6.0
548.0329357461378 5176.68798828125 4.902105808258057 6.0
548.0533698534782 5174.88525390625 4.904403209686279 6.0
548.0738039605858 5183.02294921875 4.902887344360352 6.0
548.0942380672204 5181.30419921875 4.904138088226318 6.0
548.1146721736295 5178.9033203125 4.901853084564209 6.0
548.1351063798065 5181.9228515625 4.903266429901123 6.0
548.1555403857419 5178.9072265625 4.901933193206787 6.0
548.1759744912197 5190.54833984375 4.9032206535339355 6.0
548.1964086964654 5175.64892578125 4.900543212890625 6.0
548.2168428014702 5179.98583984375 4.903855323791504 6.0
548.2372768062487 5175.9580078125 4.901340961456299 6.0
548.2577110105631 5179.35546875 4.9052252769470215 6.0
548.2781451146366 5170.82958984375 4.901136875152588 6.0
548.2985791184838 5177.48486328125 4.901915073394775 6.0
548.3190133220996 5174.0771484375 4.904116630554199 6.0
548.3394474252418 5170.3662109375 4.901120662689209 6.0
548.3598814281577 5183.87109375 4.904874801635742 6.0
548.3803156306094 5169.00537109375 4.903045177459717 6.0
548.4007497330531 5170.83935546875 4.901958465576172 6.0
548.4211837350376 5171.4755859375 4.9002203941345215 6.0
548.4416179367909 5183.10888671875 4.903138160705566 6.0
548.4620520380704 5173.34814453125 4.901051044464111 6.0
548.482486239358 5178.0908203125 4.902413845062256 6.0
548.5029202401784 5172.49365234375 4.900636672973633 6.0
548.5233543407594 5174.52880859375 4.901811122894287 6.0
548.5437885408828 5169.97119140625 4.902619361877441 6.0
548.5642225407719 5167.5029296875 4.901823043823242 6.0
548.5846566404216 5173.2158203125 4.901638984680176 6.0
548.6050908398465 5182.55615234375 4.903625011444092 6.0
548.6255248388043 5179.42529296875 4.904175758361816 6.0
548.6459589375227 5175.1748046875 4.90220308303833 6.0
548.6663930360155 5173.357421875 4.903974533081055 6.0
548.6868271342755 5181.6591796875 4.904208660125732 6.0
548.7072612320626 5179.53271484375 4.904365539550781 6.0
548.7276953296241 5175.22412109375 4.904048919677734 6.0
548.7481294269528 5175.60986328125 4.90107536315918 6.0
548.7685636240421 5173.6259765625 4.9041242599487305 6.0
548.7889977206723 5180.6416015625 4.904845237731934 6.0
548.809431717069 5176.416015625 4.903172492980957 6.0
548.8298659129941 5177.30029296875 4.903655052185059 6.0
548.8503000089258 5181.552734375 4.903918743133545 6.0
548.8707340043911 5180.8642578125 4.9040327072143555 6.0
548.8911681996178 5170.01171875 4.903131008148193 6.0
548.9116022943854 5175.19873046875 4.902599334716797 6.0
548.9320362889193 5174.017578125 4.903314590454102 6.0
548.9524704832147 5180.16162109375 4.903858184814453 6.0
548.9729045772838 5172.5390625 4.902591228485107 6.0
548.9933385711192 5177.30810546875 4.903982639312744 6.0
549.0137727644833 5180.3408203125 4.902798175811768 6.0
549.034206857621 5174.4169921875 4.90297269821167 6.0
549.0546409502858 5183.63525390625 4.904394626617432 6.0
549.0750750427251 5176.22412109375 4.903463363647461 6.0
549.0955091351643 5178.05419921875 4.903789520263672 6.0
549.1159433268986 5181.5322265625 4.903980731964111 6.0
549.1363773186386 5176.3056640625 4.903654098510742 6.0
549.1568114099136 5184.90380859375 4.903785228729248 6.0
549.1772456009494 5181.4140625 4.90347957611084 6.0
549.1976796917588 5176.61279296875 4.903677463531494 6.0
549.2181136821018 5171.92529296875 4.90271520614624 6.0
549.2385478722063 5175.4267578125 4.902794361114502 6.0
549.2589819620844 5184.33251953125 4.903848171234131 6.0
549.279415951496 5171.11376953125 4.901646614074707 6.0
549.299850140902 5187.62841796875 4.904832363128662 6.0
549.3202842296159 5179.85107421875 4.903956890106201 6.0
549.3407182183291 5172.15966796875 4.902495384216309 6.0
549.3611524068037 5176.40478515625 4.903503894805908 6.0
549.3815863948184 5183.73974609375 4.902904033660889 6.0
549.4428886569949 5176.18603515625 4.901375770568848 6.0
549.463322843847 5182.71533203125 4.902300834655762 6.0
549.4837569304582 5181.65673828125 4.902677536010742 6.0
549.5041909166102 5179.216796875 4.902790069580078 6.0
549.524625102531 5174.43115234375 4.902740478515625 6.0
549.5654931736644 5172.48095703125 4.900260925292969 6.0
549.5859273586539 5177.19189453125 4.901485443115234 6.0
549.6063614434024 5182.18017578125 4.903224945068359 6.0
549.6267955279254 5180.5546875 4.904006481170654 6.0
549.6472296119828 5185.33154296875 4.904038429260254 6.0
549.6676636958 5175.97412109375 4.902633190155029 6.0
549.6880977793917 5176.5537109375 4.902689456939697 6.0
549.7085319627513 5180.9453125 4.9033660888671875 6.0
549.7289659456364 5175.2294921875 4.902792930603027 6.0
549.7494001282976 5175.70166015625 4.901388645172119 6.0
549.7698342107251 5183.65234375 4.9035162925720215 6.0
549.7902681926789 5178.33056640625 4.9028520584106445 6.0
549.8107023744087 5185.2578125 4.903495788574219 6.0
549.8311364559049 5167.853515625 4.902850151062012 6.0
549.8515704369274 5175.775390625 4.904285430908203 6.0
549.8720046179587 5179.07861328125 4.903423309326172 6.0
549.8924386985236 5182.01904296875 4.903437614440918 6.0
549.9128726786148 5175.67041015625 4.903598308563232 6.0
549.9333068587148 5183.63818359375 4.90379524230957 6.0
549.9537409383483 5175.29931640625 4.902595520019531 6.0
549.974174917741 5174.68603515625 4.902449131011963 6.0
549.9946090966769 5175.318359375 4.903104305267334 6.0
550.0150431753791 5170.90625 4.9019269943237305 6.0
550.2193840465407 5177.72314453125 4.903173446655273 6.0
550.2398180219825 5187.7890625 4.904729843139648 6.0
550.2602520969522 5184.62890625 4.9036712646484375 6.0
550.2806862719299 5179.97802734375 4.903069019317627 6.0
550.3011202464404 5179.91162109375 4.903613567352295 6.0
550.3215543207189 5180.73486328125 4.9044389724731445 6.0
550.3419884945251 5176.3046875 4.902528762817383 6.0
550.3624224681043 5175.22412109375 4.902331352233887 6.0
550.382856641445 5174.84912109375 4.903628349304199 6.0
550.4032907145593 5177.890625 4.903467178344727 6.0
550.42372468744 5184.92236328125 4.904078960418701 6.0
550.4441588598493 5174.16357421875 4.902109146118164 6.0
550.4645929317994 5186.82666015625 4.903519630432129 6.0
550.4850269037488 5189.22412109375 4.903291702270508 6.0
550.5054610752268 5183.73388671875 4.902040481567383 6.0
550.5258951464784 5181.45751953125 4.902620792388916 6.0
550.5463292174973 5177.94189453125 4.903284072875977 6.0
550.5667632880431 5190.80126953125 4.903575897216797 6.0
550.5871973583635 5184.2177734375 4.902982711791992 6.0
550.607631428451 5174.7158203125 4.901983261108398 6.0
550.6280654980656 5191.2109375 4.9033203125 6.0
550.6484995674546 5184.55859375 4.903993606567383 6.0
550.6689336366107 5180.62939453125 4.902850151062012 6.0
550.6893677055268 5176.36279296875 4.902839660644531 6.0
550.7098017739845 5177.33740234375 4.902576923370361 6.0
550.7302358422094 5186.54296875 4.9017558097839355 6.0
